"isReserved","updateRes","OMSCHR","NAAM","vrijwillID","startDate","SugbyINBO","locID","restricties","Sampler","dataset","SystemType","GEBIED","provincie","gemeente","postcode","CATC","VHAG","WVLC","Beheerder","Bhrtel","Bhremail","OIDN","UIDN","TERRID","NISCODE","NAAM.1","DATPUBLBS","NUMAC","LENGTE","OPPERVL","GEMNAAM","Longitude","Latitude"
TRUE,TRUE,"ANB","Aspermansvijver","odcxnmmx",NA,"YES","I_3621_3",NA,NA,"Scheers","Lentisch",NA,"Limburg","Lanaken",3621,NA,NA,NA,"Jacobs Karen",NA,"recreatie.lim.anb@vlaanderen.be",34,951,38,"73042","Lanaken",1982-07-17,"1982001074",50622.53,58953775,"Lanaken",241001.236952455,181445.52421083
FALSE,FALSE,"gemeente Lanaken?",NA,NA,NA,"YES","I_3620_1",NA,NA,"Scheers","Lentisch",NA,"Limburg","Lanaken",3620,NA,NA,NA,NA,NA,NA,34,951,38,"73042","Lanaken",1982-07-17,"1982001074",50622.53,58953775,"Lanaken",240892.288652314,177687.42009234
FALSE,FALSE,"LILA","Grindplas Hochterbampt",NA,NA,"YES","I_3620_2",NA,NA,"Scheers","Lentisch",NA,"Limburg","Lanaken",3620,NA,NA,NA,NA,NA,NA,34,951,38,"73042","Lanaken",1982-07-17,"1982001074",50622.53,58953775,"Lanaken",243179.548391374,177484.014041979
FALSE,FALSE,NA,"Broekgracht",NA,NA,"YES","I_1800_1",NA,NA,"Scheers","Lotisch",NA,"Vlaams-Brabant","Vilvoorde",1800,2,6873,NA,"Vlaams-Brabant",NA,"ingrid.beuls@vlaamsbrabant.be",39,954,313,"23088","Vilvoorde",1998-04-24,"1998000040",32975.9,21573640.58,"Vilvoorde",156486.258827325,182543.853905704
FALSE,FALSE,"Mispelarestraat",NA,NA,NA,"YES","I_8980_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Zonnebeke",8980,2,58840,NA,"West-Vlaanderen",NA,NA,46,956,244,"33037","Zonnebeke",1976-01-23,"1975123003",52452.63,68092764.3,"Zonnebeke",55217.999925431,174459.998925858
FALSE,FALSE,"Beselare, Oude Kortrijkstraat, Reutel","Polygonebeek",NA,NA,"YES","I_8980_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Zonnebeke",8980,2,4213,NA,"West-Vlaanderen",NA,NA,46,956,244,"33037","Zonnebeke",1976-01-23,"1975123003",52452.63,68092764.3,"Zonnebeke",53575.9999252912,171843.998926711
FALSE,FALSE,NA,"Heulebeek",NA,NA,"YES","I_8890_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Moorslede",8890,2,4205,NA,"West-Vlaanderen",NA,NA,46,956,244,"33037","Zonnebeke",1976-01-23,"1975123003",52452.63,68092764.3,"Zonnebeke",58300.7794470651,172680.139859219
FALSE,FALSE,"Kanne, opw 144000 tot 20m voor brug","Jeker",NA,NA,"YES","I_3770_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Riemst",3770,1,9504,NA,"VMM",NA,"d.slootmaekers@vmm.be",47,957,51,"73066","Riemst",1982-07-17,"1982001074",46934.3,58056898.71,"Riemst",241737.999862812,168069.998924131
FALSE,FALSE,"zijbeek Hamonterbeek, Hamont, Lozerweg 100, via hoofdingang Lo kasteel De L'Escaille, opw onverharde weg","Lobeek",NA,NA,"YES","I_3930_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Hamont-Achel",3930,2,10201,NA,"Limburg",NA,"christel.bouchet@limburg.be",53,958,4,"72037","Hamont-Achel",1976-01-23,"1975123003",31990.03,43730055.49,"Hamont-Achel",232046.999877733,213593.998910065
FALSE,FALSE,"Hamont, Kluizerdijk, voor Achelse Kluis, 20m opw brug","Warmbeek",NA,NA,"YES","I_3930_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Hamont-Achel",3930,1,9508,NA,"VMM",NA,"d.slootmaekers@vmm.be",53,958,4,"72037","Hamont-Achel",1976-01-23,"1975123003",31990.03,43730055.49,"Hamont-Achel",228042.999881029,221223.998907762
FALSE,FALSE,"Achel, Koebroekerweg, einde traj 80m afw brug, begin traj aan gewone es op RO","Warmbeek",NA,NA,"YES","I_3930_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Hamont-Achel",3930,1,9508,NA,"VMM",NA,"d.slootmaekers@vmm.be",53,958,4,"72037","Hamont-Achel",1976-01-23,"1975123003",31990.03,43730055.49,"Hamont-Achel",228447.999880069,217973.998908758
FALSE,FALSE,"Oude Schelde Berchem Meerse","Rijtgracht",NA,NA,"YES","I_9690_1",NA,NA,"EcoWater","Lentisch",NA,"Oost-Vlaanderen","Kluisbergen",9690,NA,NA,NA,"Coppens Xavier",NA,"recreatie.ovl.anb@vlaanderen.be",59,960,297,"45060","Kluisbergen",1976-01-23,"1975123003",30379.76,30634940.74,"Kluisbergen",91876.267724609,166783.324322072
FALSE,FALSE,"Oude Schelde Scheiteput",NA,NA,NA,"YES","I_9690_2",NA,NA,"EcoWater","Lentisch",NA,"Oost-Vlaanderen","Kluisbergen",9690,NA,NA,NA,"Coppens Xavier",NA,"recreatie.ovl.anb@vlaanderen.be",59,960,297,"45060","Kluisbergen",1976-01-23,"1975123003",30379.76,30634940.74,"Kluisbergen",90531.0909121897,166316.337907054
FALSE,FALSE,"Berchem,zijweg einde Meersestraat,Schijtput",NA,"ywzmndyy",NA,"YES","I_9690_3",NA,NA,"ANB_Mtp","Lentisch",NA,"Oost-Vlaanderen","Kluisbergen",9690,NA,NA,NA,"Coppens Xavier",NA,"recreatie.ovl.anb@vlaanderen.be",59,960,297,"45060","Kluisbergen",1976-01-23,"1975123003",30379.76,30634940.74,"Kluisbergen",90559.9970588023,166280.000343067
FALSE,FALSE,"Berchem,Meers,Visserij","Rijtgracht",NA,NA,"YES","I_9690_4",NA,NA,"ANB_Mtp","Lentisch",NA,"Oost-Vlaanderen","Kluisbergen",9690,NA,NA,NA,"Coppens Xavier",NA,"recreatie.ovl.anb@vlaanderen.be",59,960,297,"45060","Kluisbergen",1976-01-23,"1975123003",30379.76,30634940.74,"Kluisbergen",91897.9999119593,166777.998927217
FALSE,FALSE,"Aldeneik, Herenlaakweg, aan rotonde linker fietsweg, 1ste pad links naar beneden","Bosbeek",NA,NA,"YES","I_3680_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Maaseik",3680,1,10004,NA,"VMM",NA,"d.slootmaekers@vmm.be",61,961,20,"72021","Maaseik",1982-07-17,"1982001074",60985.99,77184168.43,"Maaseik",250877.999867913,200310.998913966
FALSE,FALSE,"Opoeteren, Volmolenstraat, thv Volmolen, opw verval","Bosbeek",NA,NA,"YES","I_3680_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Maaseik",3680,1,10004,NA,"VMM",NA,"d.slootmaekers@vmm.be",61,961,20,"72021","Maaseik",1982-07-17,"1982001074",60985.99,77184168.43,"Maaseik",241451.999870323,197090.998915071
FALSE,FALSE,"Opoeteren, Dorpermolenstraat thv huis nr.2, 30m opw. molen LO","Bosbeek",NA,NA,"YES","I_3680_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Maaseik",3680,1,10004,NA,"VMM",NA,"d.slootmaekers@vmm.be",61,961,20,"72021","Maaseik",1982-07-17,"1982001074",60985.99,77184168.43,"Maaseik",240101.999470547,196121.99871539
FALSE,FALSE,"Opoeteren, Kasteelstraat, afw brug","Bosbeek",NA,NA,"YES","I_3680_4",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Maaseik",3680,1,10004,NA,"VMM",NA,"d.slootmaekers@vmm.be",61,961,20,"72021","Maaseik",1982-07-17,"1982001074",60985.99,77184168.43,"Maaseik",238818.99987065,194778.998915818
FALSE,FALSE,"Slagmolen, opw en afw brug","Bosbeek","nzzlmmvm",NA,"YES","I_3660_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Oudsbergen",3660,1,10004,NA,"VMM",NA,"d.slootmaekers@vmm.be",61,961,20,"72021","Maaseik",1982-07-17,"1982001074",60985.99,77184168.43,"Maaseik",241430.348914703,197092.30871112
FALSE,FALSE,"18/7-8; Wurfeld;onverharde zijweg van Wurfeldermolenweg; begin traject vanaf bomenrij","Bosbeek",NA,NA,"YES","I_3680_5",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Maaseik",3680,1,10004,NA,"VMM",NA,"d.slootmaekers@vmm.be",61,961,20,"72021","Maaseik",1982-07-17,"1982001074",60985.99,77184168.43,"Maaseik",247791.999868679,199119.998914364
FALSE,FALSE,"18/7-8;Opoeteren; Volmolenstraat ; einde traject 20m afw verval aan MP 135000","Bosbeek",NA,NA,"YES","I_3680_6",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Maaseik",3680,1,10004,NA,"VMM",NA,"d.slootmaekers@vmm.be",61,961,20,"72021","Maaseik",1982-07-17,"1982001074",60985.99,77184168.43,"Maaseik",241543.999870328,197206.99891503
FALSE,FALSE,NA,"Witbeek",NA,NA,"YES","I_3680_7",NA,NA,NA,"Lotisch",NA,"Limburg","Maaseik",3680,2,0,NA,"Limburg",NA,"christel.bouchet@limburg.be",61,961,20,"72021","Maaseik",1982-07-17,"1982001074",60985.99,77184168.43,"Maaseik",243238.298551263,198276.943968934
FALSE,FALSE,NA,"Herenlaak",NA,NA,"YES","I_3680_8",NA,NA,"Scheers","Lentisch",NA,"Limburg","Maaseik",3680,NA,NA,NA,NA,NA,NA,61,961,20,"72021","Maaseik",1982-07-17,"1982001074",60985.99,77184168.43,"Maaseik",250738.769034306,199619.456093792
TRUE,TRUE,NA,"Watering Het Grootbroek","n2jjztbi","16/9/24","NO","V_3680_9",NA,NA,NA,NA,NA,"Limburg","Maaseik",3680,NA,NA,NA,NA,NA,NA,61,961,20,"72021","Maaseik",1982-07-17,"1982001074",60985.99,77184168.43,"Maaseik",246147.777125075,200651.481042123
TRUE,TRUE,NA,"Witbeek","n2jjztbi","16/9/24","YES","I_3680_10",NA,NA,NA,NA,NA,"Limburg","Maaseik",3680,NA,NA,NA,NA,NA,NA,61,961,20,"72021","Maaseik",1982-07-17,"1982001074",60985.99,77184168.43,"Maaseik",244222.270661436,198771.323063657
FALSE,FALSE,"Nukerke, Holandstraat,opw weg","Molenbeek","zgrhnjvm",NA,"YES","I_9681_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Maarkedal",9681,2,5578,NA,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be",64,963,292,"45064","Maarkedal",1976-01-23,"1975123003",45433.23,46155034.93,"Maarkedal",96110.0013750288,164154.997784191
FALSE,FALSE,"Oudenaarde,Spoorweglaan. 100m stroomafwaarts vanaf spoorwegbrug","Maarkebeek","mdyxywvm","TBD","YES","I_9700_6",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Oudenaarde",9700,1,5003,NA,"VMM",NA,"d.slootmaekers@vmm.be",64,963,292,"45064","Maarkedal",1976-01-23,"1975123003",45433.23,46155034.93,"Maarkedal",98704.6682303864,167838.369623009
FALSE,FALSE,"De Moeren, Chemin des limites, opw pompstation","Ringsloot",NA,NA,"YES","I_8630_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Veurne",8630,2,14983,NA,"Westkustpolder","058/314653","info@westkustpolder.be",75,966,161,"38025","Veurne",1976-01-23,"1975123003",57104.22,97208764.81,"Veurne",23969.9999391363,190719.998921879
FALSE,FALSE,NA,"Steengracht",NA,NA,"YES","I_8630_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Veurne",8630,2,1233,NA,"Westkustpolder","058/314653","info@westkustpolder.be",75,966,161,"38025","Veurne",1976-01-23,"1975123003",57104.22,97208764.81,"Veurne",30234.9999380201,193928.998920688
FALSE,FALSE,NA,"Steengracht",NA,NA,"YES","I_8630_3",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Veurne",8630,2,1233,NA,"Westkustpolder","058/314653","info@westkustpolder.be",75,966,161,"38025","Veurne",1976-01-23,"1975123003",57104.22,97208764.81,"Veurne",31486.9999373758,192887.99892096
FALSE,FALSE,NA,"Oerenbeek",NA,NA,"YES","I_8630_4",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Veurne",8630,2,1408,NA,"Westkustpolder","058/314653","info@westkustpolder.be",75,966,161,"38025","Veurne",1976-01-23,"1975123003",57104.22,97208764.81,"Veurne",32255.9999370155,192329.998921108
FALSE,FALSE,"Bulskamp, Moerhoek, Ringslotstraat",NA,NA,NA,"YES","I_8630_5",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Veurne",8630,2,1295,NA,"Westkustpolder","058/314653","info@westkustpolder.be",75,966,161,"38025","Veurne",1976-01-23,"1975123003",57104.22,97208764.81,"Veurne",27925.9999387125,193866.998920786
FALSE,FALSE,NA,"Nieuwe Gracht",NA,NA,"YES","I_8630_6",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Veurne",8630,2,1256,NA,"Westkustpolder","058/314653","info@westkustpolder.be",75,966,161,"38025","Veurne",1976-01-23,"1975123003",57104.22,97208764.81,"Veurne",29089.9999383813,193967.998920718
FALSE,FALSE,NA,NA,NA,NA,"YES","I_8630_7",NA,NA,NA,"Lotisch",NA,"West-Vlaanderen","Veurne",8630,2,0,NA,"Westkustpolder","058/314653","info@westkustpolder.be",75,966,161,"38025","Veurne",1976-01-23,"1975123003",57104.22,97208764.81,"Veurne",28253.9775970768,196448.207222537
FALSE,FALSE,NA,"Bergenvaart",NA,NA,"YES","I_8630_8",NA,NA,NA,"Lotisch",NA,"West-Vlaanderen","Veurne",8630,0,0,NA,NA,NA,NA,75,966,161,"38025","Veurne",1976-01-23,"1975123003",57104.22,97208764.81,"Veurne",29399.8429033682,195997.475898741
FALSE,FALSE,NA,"Lovaart",NA,NA,"YES","I_8630_9",NA,NA,NA,"Lotisch",NA,"West-Vlaanderen","Veurne",8630,0,0,NA,NA,NA,NA,75,966,161,"38025","Veurne",1976-01-23,"1975123003",57104.22,97208764.81,"Veurne",31629.147559087,195052.62508794
FALSE,FALSE,NA,"Bergenvaart",NA,NA,"YES","I_8630_10",NA,NA,NA,"Lotisch",NA,"West-Vlaanderen","Veurne",8630,0,0,NA,NA,NA,NA,75,966,161,"38025","Veurne",1976-01-23,"1975123003",57104.22,97208764.81,"Veurne",25062.2614836959,190560.046145327
FALSE,FALSE,NA,"Bergenvaart",NA,NA,"YES","I_8630_11",NA,NA,NA,"Lotisch",NA,"West-Vlaanderen","Veurne",8630,0,0,NA,NA,NA,NA,75,966,161,"38025","Veurne",1976-01-23,"1975123003",57104.22,97208764.81,"Veurne",27821.0193951808,191861.984586155
FALSE,FALSE,NA,NA,NA,NA,"YES","I_8630_12",NA,NA,"Scheers","Lentisch",NA,"West-Vlaanderen","Veurne",8630,NA,NA,NA,NA,NA,NA,75,966,161,"38025","Veurne",1976-01-23,"1975123003",57104.22,97208764.81,"Veurne",31505.7690383316,196723.636319805
FALSE,FALSE,NA,"Kleine Beverdijkvaart","zmu2zji1","09/24","YES","I_8630_13",NA,NA,NA,NA,NA,"West-Vlaanderen","Veurne",8630,NA,NA,NA,NA,NA,NA,75,966,161,"38025","Veurne",1976-01-23,"1975123003",57104.22,97208764.81,"Veurne",37642.7439135231,198638.03947433
FALSE,FALSE,NA,NA,NA,NA,"YES","I_8630_14",NA,NA,NA,NA,NA,"West-Vlaanderen","Veurne",8630,NA,NA,NA,NA,NA,NA,75,966,161,"38025","Veurne",1976-01-23,"1975123003",57104.22,97208764.81,"Veurne",30563.9118704794,198111.235272404
FALSE,FALSE,"Klijpestraat, opw weg","Molenbeek",NA,NA,"YES","I_9600_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Ronse",9600,2,5188,NA,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be",76,967,301,"45041","Ronse",1962-11-22,"1962110803",34032.98,34700502.14,"Ronse",92984.9999097347,159350.998929488
FALSE,FALSE,"César Snoecklaan,thv Utexbel,afw weg","Molenbeek",NA,NA,"YES","I_9600_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Ronse",9600,2,5188,NA,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be",76,967,301,"45041","Ronse",1962-11-22,"1962110803",34032.98,34700502.14,"Ronse",94743.9999093302,159962.99892925
TRUE,TRUE,"IJsmolenstraat,opw weg","Molenbeek","mdyxywvm","TBD","YES","I_9600_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Ronse",9600,2,5188,NA,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be",76,967,301,"45041","Ronse",1962-11-22,"1962110803",34032.98,34700502.14,"Ronse",99253.8146808504,161045.643455241
FALSE,FALSE,"Baremeers, 100m afw brug thv 740000","Molenbeek",NA,NA,"YES","I_9600_4",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Ronse",9600,2,5188,NA,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be",76,967,301,"45041","Ronse",1962-11-22,"1962110803",34032.98,34700502.14,"Ronse",92097.9999098792,158751.998929687
FALSE,FALSE,"César Snoecklaan thv Utexbel, 100m afw brug thv 740400","Molenbeek",NA,NA,"YES","I_9600_5",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Ronse",9600,2,5188,NA,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be",76,967,301,"45041","Ronse",1962-11-22,"1962110803",34032.98,34700502.14,"Ronse",94662.9999093532,159950.998929259
FALSE,FALSE,"Savooistraat, opw brug","Molenbeek","nmyxzdkw",NA,"YES","I_9600_6",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Ronse",9600,2,5188,NA,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be",76,967,301,"45041","Ronse",1962-11-22,"1962110803",34032.98,34700502.14,"Ronse",97136.909296703,160724.126451984
FALSE,FALSE,"Private?",NA,NA,NA,"YES","I_9600_7",NA,NA,"Scheers","Lentisch",NA,"Oost-Vlaanderen","Ronse",9600,NA,NA,NA,NA,NA,NA,76,967,301,"45041","Ronse",1962-11-22,"1962110803",34032.98,34700502.14,"Ronse",94757.0755094653,160520.917129081
FALSE,FALSE,NA,"Molenbeek","nmyxzdkw",NA,"YES","I_9600_8",NA,NA,NA,NA,NA,"Oost-Vlaanderen","Ronse",9600,NA,NA,NA,NA,NA,NA,76,967,301,"45041","Ronse",1962-11-22,"1962110803",34032.98,34700502.14,"Ronse",92261.4279043624,159073.990874641
FALSE,FALSE,"Ophoven, aan kruising met Dalerstr, opw brug","Abeek",NA,NA,"YES","I_3640_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Kinrooi",3640,1,9505,NA,"VMM",NA,"d.slootmaekers@vmm.be",98,977,12,"72018","Kinrooi",1971-04-21,"1971040901",45884.23,54803789.06,"Kinrooi",251023.999868471,202723.998913216
FALSE,FALSE,"Kinrooi, Breeërstwg, opw brug","Abeek",NA,NA,"YES","I_3640_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Kinrooi",3640,1,9505,NA,"VMM",NA,"d.slootmaekers@vmm.be",98,977,12,"72018","Kinrooi",1971-04-21,"1971040901",45884.23,54803789.06,"Kinrooi",246668.999870505,204832.998912603
TRUE,TRUE,"Molenbeersel, Bekerstr, 20m opw brug","Lossing","mznknjaw",NA,"YES","I_3640_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Kinrooi",3640,1,9967,NA,"VMM",NA,"d.slootmaekers@vmm.be",98,977,12,"72018","Kinrooi",1971-04-21,"1971040901",45884.23,54803789.06,"Kinrooi",247993.439593199,207577.350940432
TRUE,TRUE,"Molenbeersel, Weertersteenweg, onverhard pad natuurreservaat, 30m opw brug","Lossing","ztnhyzk1","TBD","YES","I_3640_4",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Kinrooi",3640,1,9967,NA,"VMM",NA,"d.slootmaekers@vmm.be",98,977,12,"72018","Kinrooi",1971-04-21,"1971040901",45884.23,54803789.06,"Kinrooi",245911.000514591,206941.999900302
FALSE,FALSE,"Molenbeersel, Grootbroekstr, onverharde weg thv Donkerdijk, to richting natuurreservaat","Lossing",NA,NA,"YES","I_3640_5",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Kinrooi",3640,1,9967,NA,"VMM",NA,"d.slootmaekers@vmm.be",98,977,12,"72018","Kinrooi",1971-04-21,"1971040901",45884.23,54803789.06,"Kinrooi",244199.999079066,206204.998514106
TRUE,TRUE,"Kessenich, Manestr, 10 m afw brug","Itterbeek","ztnhyzk1","TBD","YES","I_3640_6",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Kinrooi",3640,1,9522,NA,"VMM",NA,"d.slootmaekers@vmm.be",98,977,12,"72018","Kinrooi",1971-04-21,"1971040901",45884.23,54803789.06,"Kinrooi",248422.226715712,205469.013816684
FALSE,FALSE,"Kinrooi; begin traject 10m opw brug aan MP 125000","Abeek",NA,NA,"YES","I_3640_7",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Kinrooi",3640,1,9505,NA,"VMM",NA,"d.slootmaekers@vmm.be",98,977,12,"72018","Kinrooi",1971-04-21,"1971040901",45884.23,54803789.06,"Kinrooi",251032.999868484,202757.998913196
FALSE,FALSE,NA,"Abeek",NA,NA,"YES","I_3640_8",NA,NA,NA,"Lotisch",NA,"Limburg","Kinrooi",3640,1,0,NA,"VMM",NA,"d.slootmaekers@vmm.be",98,977,12,"72018","Kinrooi",1971-04-21,"1971040901",45884.23,54803789.06,"Kinrooi",248157.277139029,203493.327003695
FALSE,FALSE,"LILA","Kessenichplas; Dragrasaplas",NA,NA,"YES","I_3640_9",NA,NA,"Scheers","Lentisch",NA,"Limburg","Kinrooi",3640,NA,NA,NA,NA,NA,NA,98,977,12,"72018","Kinrooi",1971-04-21,"1971040901",45884.23,54803789.06,"Kinrooi",253374.592243079,204960.161022586
FALSE,FALSE,NA,"Grindplas De Spaanjerd",NA,NA,"YES","I_3640_10",NA,NA,"Scheers","Lentisch",NA,"Limburg","Kinrooi",3640,NA,NA,NA,NA,NA,NA,98,977,12,"72018","Kinrooi",1971-04-21,"1971040901",45884.23,54803789.06,"Kinrooi",253060.298863924,204450.590877661
TRUE,TRUE,NA,"Abeek","ztnhyzk1","TBD","NO","V_3640_15",NA,NA,NA,NA,NA,"Limburg","Kinrooi",3640,NA,NA,NA,NA,NA,NA,98,977,12,"72018","Kinrooi",1971-04-21,"1971040901",45884.23,54803789.06,"Kinrooi",245991.807790573,206753.141972941
TRUE,TRUE,NA,"Abeek","mznknjaw","28/08/24","YES","I_3640_16",NA,NA,NA,NA,NA,"Limburg","Kinrooi",3640,NA,NA,NA,NA,NA,NA,98,977,12,"72018","Kinrooi",1971-04-21,"1971040901",45884.23,54803789.06,"Kinrooi",246776.874308685,205649.888176328
TRUE,TRUE,NA,"Abeek","mznknjaw","TBD","YES","I_3640_17",NA,NA,NA,NA,NA,"Limburg","Kinrooi",3640,NA,NA,NA,NA,NA,NA,98,977,12,"72018","Kinrooi",1971-04-21,"1971040901",45884.23,54803789.06,"Kinrooi",243535.704362464,206222.94018145
TRUE,TRUE,NA,NA,"mznknjaw","05/09/24","NO","V_3640_18",NA,NA,NA,NA,NA,"Limburg","Kinrooi",3640,NA,NA,NA,NA,NA,NA,98,977,12,"72018","Kinrooi",1971-04-21,"1971040901",45884.23,54803789.06,"Kinrooi",246253.063864711,208838.205340544
TRUE,TRUE,NA,"Watering Het Grootbroek","mznknjaw",NA,"NO","V_3640_19",NA,NA,NA,NA,NA,"Limburg","Kinrooi",3640,NA,NA,NA,NA,NA,NA,98,977,12,"72018","Kinrooi",1971-04-21,"1971040901",45884.23,54803789.06,"Kinrooi",246780.630873009,205936.370228635
TRUE,TRUE,NA,"Watering Het Grootbroek","mznknjaw","16/9/24","NO","V_3640_20",NA,NA,NA,NA,NA,"Limburg","Kinrooi",3640,NA,NA,NA,NA,NA,NA,98,977,12,"72018","Kinrooi",1971-04-21,"1971040901",45884.23,54803789.06,"Kinrooi",247351.810911723,207295.997014689
TRUE,TRUE,"Dworp/Essenbeek, Winkelaar/Kapittel, 5 m opw weg (voorbij zijgrachtje)","Steenputbeek","yjq4y2nh",NA,"YES","I_1653_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Beersel",1653,9,7068,NA,NA,NA,NA,115,981,304,"23003","Beersel",1982-12-29,"1982001920",34393.54,30401840.54,"Beersel",144295.281378312,157367.595531427
FALSE,FALSE,"recreation area, Provincial Dom. Huizingen",NA,NA,NA,"YES","I_1654_1",NA,NA,"Scheers","Lentisch",NA,"Vlaams-Brabant","Beersel",1654,NA,NA,NA,NA,NA,NA,115,981,304,"23003","Beersel",1982-12-29,"1982001920",34393.54,30401840.54,"Beersel",143856.344693291,159106.918728409
TRUE,TRUE,NA,"Molenbeek","mzc3ytq4",NA,"YES","I_1654_2",NA,NA,NA,NA,NA,"Vlaams-Brabant","Beersel",1654,NA,NA,NA,NA,NA,NA,115,981,304,"23003","Beersel",1982-12-29,"1982001920",34393.54,30401840.54,"Beersel",142732.795973775,160647.246901846
FALSE,FALSE,"Ezemaal, Broekstr, opw brug","Kleine Gete",NA,NA,"YES","I_3400_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Landen",3400,1,7161,NA,"VMM",NA,"d.slootmaekers@vmm.be",119,982,53,"24059","Landen",1976-01-23,"1975123003",45171.21,53302265.13,"Landen",194709.999877448,162919.998926345
FALSE,FALSE,"Rumsdorp, Beemdenstr, opw RWZI, afw brug + LZP","Dormaalbeek",NA,NA,"YES","I_3400_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Landen",3400,2,7160,NA,"Vlaams-Brabant",NA,"ingrid.beuls@vlaamsbrabant.be",119,982,53,"24059","Landen",1976-01-23,"1975123003",45171.21,53302265.13,"Landen",200138.002135514,162056.995768893
FALSE,FALSE,"Walsbets, Karolingerslaan,opw weg","De Zeyb",NA,NA,"YES","I_3400_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Landen",3400,2,7274,NA,"Vlaams-Brabant",NA,"ingrid.beuls@vlaamsbrabant.be",119,982,53,"24059","Landen",1976-01-23,"1975123003",45171.21,53302265.13,"Landen",199515.99987498,159548.998927324
TRUE,TRUE,"Neerwinden-Ezemaal, 30m opw 433000","Kleine Gete","yji2zte1","TBD","YES","I_3400_4",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Landen",3400,1,7161,NA,"VMM",NA,"d.slootmaekers@vmm.be",119,982,53,"24059","Landen",1976-01-23,"1975123003",45171.21,53302265.13,"Landen",194706.997570609,162911.99878434
FALSE,FALSE,"Walshoutem, Cl.Gregoirestr, begin traj 100m afw brugje","Dormaalbeek",NA,NA,"YES","I_3401_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Landen",3401,2,7160,NA,"Vlaams-Brabant",NA,"ingrid.beuls@vlaamsbrabant.be",119,982,53,"24059","Landen",1976-01-23,"1975123003",45171.21,53302265.13,"Landen",200963.999874226,158563.998927612
